blosum80_lightgbm 	 [(0.733, 0.202), (0.638, 0.212), (0.813, 0.184), (0.682, 0.197), (0.827, 0.14), (0.57, 0.239), (0.672, 0.227), (0.674, 0.243), (0.697, 0.232), (0.684, 0.215), (0.799, 0.203), (0.682, 0.192), (0.661, 0.212), (0.613, 0.231), (0.695, 0.203), (0.664, 0.194), (0.658, 0.214), (0.707, 0.217), (0.713, 0.206), (0.694, 0.187), (0.695, 0.197), (0.716, 0.208), (0.686, 0.199), (0.616, 0.253), (0.678, 0.215), (0.638, 0.237), (0.789, 0.165), (0.56, 0.255), (0.602, 0.202), (0.767, 0.204), (0.689, 0.195), (0.514, 0.271), (0.704, 0.202), (0.683, 0.223), (0.655, 0.235), (0.664, 0.183), (0.728, 0.191), (0.769, 0.176), (0.706, 0.213), (0.578, 0.264), (0.746, 0.195), (0.755, 0.187), (0.685, 0.226), (0.653, 0.249), (0.839, 0.162), (0.673, 0.215), (0.736, 0.176), (0.634, 0.24), (0.55, 0.232), (0.713, 0.168)] 
blosum80_lightgbm 	 [(0.772, 0.194), (0.793, 0.169), (0.65, 0.202), (0.567, 0.249), (0.691, 0.178), (0.587, 0.211), (0.734, 0.202), (0.714, 0.21), (0.712, 0.189), (0.647, 0.221), (0.679, 0.219), (0.736, 0.225), (0.778, 0.167), (0.679, 0.213), (0.854, 0.163), (0.74, 0.204), (0.743, 0.181), (0.644, 0.242), (0.661, 0.187), (0.441, 0.277), (0.662, 0.219), (0.746, 0.184), (0.647, 0.228), (0.753, 0.2), (0.644, 0.207), (0.673, 0.216), (0.748, 0.191), (0.692, 0.183), (0.771, 0.176), (0.642, 0.21), (0.752, 0.199), (0.671, 0.229), (0.611, 0.206), (0.708, 0.196), (0.72, 0.229), (0.714, 0.189), (0.58, 0.246), (0.75, 0.204), (0.741, 0.184), (0.652, 0.199), (0.805, 0.189), (0.671, 0.217), (0.679, 0.192), (0.568, 0.246), (0.572, 0.23), (0.752, 0.218), (0.781, 0.185), (0.737, 0.188), (0.615, 0.218), (0.708, 0.209)] 
blosum80_lightgbm 	 [(0.57, 0.217), (0.726, 0.194), (0.86, 0.134), (0.828, 0.176), (0.744, 0.2), (0.538, 0.244), (0.661, 0.204), (0.733, 0.215), (0.643, 0.212), (0.729, 0.185), (0.688, 0.227), (0.695, 0.204), (0.563, 0.213), (0.626, 0.246), (0.749, 0.191), (0.663, 0.227), (0.635, 0.196), (0.65, 0.238), (0.679, 0.217), (0.67, 0.202), (0.81, 0.181), (0.765, 0.182), (0.682, 0.228), (0.775, 0.163), (0.781, 0.188), (0.795, 0.204), (0.422, 0.243), (0.65, 0.222), (0.584, 0.222), (0.571, 0.239), (0.664, 0.203), (0.657, 0.262), (0.538, 0.242), (0.688, 0.204), (0.721, 0.181), (0.68, 0.199), (0.835, 0.152), (0.615, 0.221), (0.664, 0.214), (0.66, 0.205), (0.531, 0.233), (0.665, 0.21), (0.583, 0.212), (0.721, 0.186), (0.788, 0.173), (0.771, 0.208), (0.718, 0.207), (0.736, 0.199), (0.665, 0.192), (0.654, 0.199)] 
blosum80_lightgbm 	 [(0.708, 0.203), (0.763, 0.177), (0.62, 0.232), (0.693, 0.205), (0.636, 0.225), (0.788, 0.202), (0.447, 0.238), (0.706, 0.221), (0.578, 0.211), (0.603, 0.247), (0.727, 0.182), (0.757, 0.175), (0.641, 0.199), (0.721, 0.221), (0.643, 0.223), (0.693, 0.233), (0.75, 0.206), (0.728, 0.194), (0.813, 0.188), (0.807, 0.19), (0.699, 0.201), (0.688, 0.189), (0.662, 0.244), (0.771, 0.17), (0.535, 0.212), (0.669, 0.205), (0.668, 0.23), (0.644, 0.25), (0.763, 0.181), (0.722, 0.215), (0.849, 0.162), (0.605, 0.252), (0.648, 0.224), (0.666, 0.212), (0.764, 0.169), (0.69, 0.222), (0.798, 0.156), (0.653, 0.212), (0.691, 0.178), (0.633, 0.237), (0.652, 0.194), (0.744, 0.173), (0.779, 0.165), (0.723, 0.189), (0.631, 0.228), (0.679, 0.223), (0.533, 0.231), (0.834, 0.152), (0.65, 0.209), (0.653, 0.213)] 
